shocked_bank_idx,shock_magnitude,num_defaults,min_ccp_capital,leverage_ratio,lcr,stock_volatility,cds_spread,distance_to_default,prob_default_1y,equity,total_assets,scenario_id
8,0.4,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,1316
35,0.2,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,1317
25,0.2,0,0.0,12.125382262996942,1.5101171458998934,0.34,251.24,57.47244187328335,1e-06,6.54,79.3,1318
11,0.1,0,0.0,10.06921587608906,2.492610010077259,0.23,122.74,86.81432755140413,1e-06,41.32,416.06,1319
13,0.1,0,0.0,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,1320
33,0.5,17,477.4046406746351,13.466666666666669,4.274111675126904,0.29,176.67,68.1684713407309,1e-06,3.9,52.52,1321
19,0.3,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1322
15,0.3,0,0.0,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,1323
30,0.3,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,1324
36,0.2,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,1325
3,0.5,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1326
3,0.4,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1327
9,0.3,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,1328
25,0.5,0,0.0,12.125382262996942,1.5101171458998934,0.34,251.24,57.47244187328335,1e-06,6.54,79.3,1329
37,0.5,0,0.0,7.717460317460318,1.0589390962671905,0.31,223.5,63.14652992797552,1e-06,6.3,48.62,1330
39,0.5,16,475.2115941265722,7.0123022847100165,0.7518796992481203,0.34,120.65,60.15836456850821,1e-06,5.69,39.9,1331
9,0.4,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,1332
44,0.4,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,1333
16,0.4,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,1334
28,0.3,0,0.0,10.233438485804417,1.1934604904632153,0.32,208.21,61.61137973308403,1e-06,6.34,64.88,1335
23,0.5,16,475.2115941265722,9.3140589569161,0.9430379746835442,0.33,220.74,59.60419291609816,1e-06,8.82,82.15,1336
15,0.2,0,0.0,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,1337
3,0.2,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1338
29,0.2,16,475.2115941265722,8.399193548387096,0.30858806404657935,0.32,265.71,60.721454597648425,1e-06,7.44,62.49,1339
18,0.4,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1340
18,0.1,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1341
45,0.3,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,1342
21,0.5,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,1343
11,0.2,0,0.0,10.06921587608906,2.492610010077259,0.23,122.74,86.81432755140413,1e-06,41.32,416.06,1344
37,0.5,0,0.0,7.717460317460318,1.0589390962671905,0.31,223.5,63.14652992797552,1e-06,6.3,48.62,1345
30,0.4,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,1346
18,0.5,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1347
35,0.1,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,1348
32,0.2,0,0.0,8.178849144634526,1.5871886120996441,0.37,149.64,54.83263134241416,1e-06,6.43,52.59,1349
48,0.3,0,0.0,5.621428571428572,4.13953488372093,0.27,102.38,75.53159679097345,1e-06,2.8,15.74,1350
27,0.3,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1351
46,0.3,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,1352
44,0.1,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,1353
16,0.4,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,1354
19,0.3,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1355
14,0.4,0,0.0,8.969896907216496,1.5396769662921348,0.33,248.8,59.133272719977015,1e-06,24.25,217.52,1356
10,0.1,0,0.0,9.918147995039272,1.7878136200716845,0.25,80.22,82.43557329499998,1e-06,48.38,479.84,1357
25,0.5,0,0.0,12.125382262996942,1.5101171458998934,0.34,251.24,57.47244187328335,1e-06,6.54,79.3,1358
9,0.2,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,1359
2,0.5,0,0.0,11.279721955896452,1.22021855245749,0.32,347.94,59.770146602351005,1e-06,208.6,2352.95,1360
42,0.1,0,0.0,8.493946731234866,1.887005649717514,0.31,185.1,63.88395337093727,1e-06,4.13,35.08,1361
29,0.5,16,475.2115941265722,8.399193548387096,0.30858806404657935,0.32,265.71,60.721454597648425,1e-06,7.44,62.49,1362
5,0.1,16,475.2115941265722,11.626351545306669,0.5054034945965054,0.31,151.52,64.68582658029723,1e-06,104.51,1215.07,1363
44,0.3,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,1364
18,0.2,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1365
34,0.2,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,1366
4,0.5,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,1367
36,0.4,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,1368
48,0.5,0,0.0,5.621428571428572,4.13953488372093,0.27,102.38,75.53159679097345,1e-06,2.8,15.74,1369
9,0.5,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,1370
35,0.2,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,1371
3,0.2,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1372
34,0.1,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,1373
23,0.1,16,475.2115941265722,9.3140589569161,0.9430379746835442,0.33,220.74,59.60419291609816,1e-06,8.82,82.15,1374
35,0.1,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,1375
45,0.4,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,1376
43,0.4,0,0.0,9.667673716012084,3.873065015479876,0.24,110.49,84.03180726861463,1e-06,3.31,32.0,1377
30,0.4,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,1378
23,0.1,16,475.2115941265722,9.3140589569161,0.9430379746835442,0.33,220.74,59.60419291609816,1e-06,8.82,82.15,1379
35,0.5,17,477.2792137456798,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,1380
29,0.4,16,475.2115941265722,8.399193548387096,0.30858806404657935,0.32,265.71,60.721454597648425,1e-06,7.44,62.49,1381
41,0.4,17,476.48260356591123,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,1382
6,0.3,0,0.0,11.579378627517926,1.3740142335064436,0.27,200.71,72.36540759810832,1e-06,58.58,678.32,1383
27,0.2,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1384
15,0.2,0,0.0,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,1385
24,0.5,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,1386
5,0.4,16,475.2115941265722,11.626351545306669,0.5054034945965054,0.31,151.52,64.68582658029723,1e-06,104.51,1215.07,1387
8,0.5,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,1388
35,0.3,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,1389
19,0.2,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1390
42,0.1,0,0.0,8.493946731234866,1.887005649717514,0.31,185.1,63.88395337093727,1e-06,4.13,35.08,1391
20,0.4,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,1392
32,0.3,0,0.0,8.178849144634526,1.5871886120996441,0.37,149.64,54.83263134241416,1e-06,6.43,52.59,1393
6,0.2,0,0.0,11.579378627517926,1.3740142335064436,0.27,200.71,72.36540759810832,1e-06,58.58,678.32,1394
31,0.3,0,0.0,8.446372239747634,1.5086805555555556,0.34,193.44,58.40543888862131,1e-06,6.34,53.55,1395
19,0.5,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1396
41,0.2,0,0.0,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,1397
43,0.1,0,0.0,9.667673716012084,3.873065015479876,0.24,110.49,84.03180726861463,1e-06,3.31,32.0,1398
36,0.2,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,1399
20,0.2,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,1400
4,0.3,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,1401
22,0.2,0,0.0,14.506535947712418,1.165129151291513,0.37,350.29,51.99809952178469,1e-06,6.12,88.78,1402
36,0.1,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,1403
18,0.3,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1404
24,0.5,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,1405
11,0.1,0,0.0,10.06921587608906,2.492610010077259,0.23,122.74,86.81432755140413,1e-06,41.32,416.06,1406
40,0.1,0,0.0,5.318548387096774,3.4625668449197855,0.26,139.41,76.6780515720738,1e-06,7.44,39.57,1407
3,0.2,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1408
6,0.1,0,0.0,11.579378627517926,1.3740142335064436,0.27,200.71,72.36540759810832,1e-06,58.58,678.32,1409
16,0.5,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,1410
33,0.4,0,0.0,13.466666666666669,4.274111675126904,0.29,176.67,68.1684713407309,1e-06,3.9,52.52,1411
42,0.1,0,0.0,8.493946731234866,1.887005649717514,0.31,185.1,63.88395337093727,1e-06,4.13,35.08,1412
38,0.1,0,0.0,9.331887201735357,1.229580573951435,0.32,284.74,60.44003849135297,1e-06,4.61,43.02,1413
16,0.2,0,0.0,7.1684464347227,1.342606707317073,0.26,150.76,76.3496870573496,1e-06,29.03,208.1,1414
5,0.2,16,475.2115941265722,11.626351545306669,0.5054034945965054,0.31,151.52,64.68582658029723,1e-06,104.51,1215.07,1415
0,0.2,0,0.0,11.610424643230074,1.183623540988984,0.26,134.66,76.90454324234636,1e-06,344.76,4002.81,1416
20,0.5,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,1417
1,0.1,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,1418
1,0.2,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,1419
33,0.3,0,0.0,13.466666666666669,4.274111675126904,0.29,176.67,68.1684713407309,1e-06,3.9,52.52,1420
38,0.4,0,0.0,9.331887201735357,1.229580573951435,0.32,284.74,60.44003849135297,1e-06,4.61,43.02,1421
23,0.4,16,475.2115941265722,9.3140589569161,0.9430379746835442,0.33,220.74,59.60419291609816,1e-06,8.82,82.15,1422
9,0.3,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,1423
48,0.5,0,0.0,5.621428571428572,4.13953488372093,0.27,102.38,75.53159679097345,1e-06,2.8,15.74,1424
19,0.2,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1425
3,0.4,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1426
21,0.5,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,1427
14,0.4,0,0.0,8.969896907216496,1.5396769662921348,0.33,248.8,59.133272719977015,1e-06,24.25,217.52,1428
27,0.3,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1429
40,0.2,0,0.0,5.318548387096774,3.4625668449197855,0.26,139.41,76.6780515720738,1e-06,7.44,39.57,1430
27,0.2,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1431
48,0.2,0,0.0,5.621428571428572,4.13953488372093,0.27,102.38,75.53159679097345,1e-06,2.8,15.74,1432
24,0.3,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,1433
7,0.4,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,1434
32,0.2,0,0.0,8.178849144634526,1.5871886120996441,0.37,149.64,54.83263134241416,1e-06,6.43,52.59,1435
34,0.4,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,1436
22,0.1,0,0.0,14.506535947712418,1.165129151291513,0.37,350.29,51.99809952178469,1e-06,6.12,88.78,1437
42,0.3,0,0.0,8.493946731234866,1.887005649717514,0.31,185.1,63.88395337093727,1e-06,4.13,35.08,1438
4,0.3,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,1439
10,0.4,17,514.4142118699201,9.918147995039272,1.7878136200716845,0.25,80.22,82.43557329499998,1e-06,48.38,479.84,1440
9,0.4,16,475.2115941265722,8.06416584402764,0.6767284749173494,0.38,153.59,53.355713833529,1e-06,60.78,490.14,1441
27,0.1,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1442
35,0.5,17,477.2792137456798,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,1443
20,0.1,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,1444
46,0.2,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,1445
41,0.4,17,476.48260356591123,5.551301684532925,1.2690058479532162,0.64,135.17,33.01765674839801,1e-06,6.53,36.25,1446
19,0.4,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1447
1,0.3,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,1448
44,0.3,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,1449
26,0.2,16,475.2115941265722,8.656078860898138,0.2305986696230599,0.37,257.98,52.99656674391285,1e-06,9.13,79.03,1450
42,0.1,0,0.0,8.493946731234866,1.887005649717514,0.31,185.1,63.88395337093727,1e-06,4.13,35.08,1451
27,0.1,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1452
7,0.5,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,1453
31,0.4,0,0.0,8.446372239747634,1.5086805555555556,0.34,193.44,58.40543888862131,1e-06,6.34,53.55,1454
47,0.3,16,475.2115941265722,8.034749034749035,0.612565445026178,0.29,165.5,68.4920733755569,1e-06,2.59,20.81,1455
36,0.4,0,0.0,8.953153153153153,2.6860902255639094,0.27,166.42,73.29245818015687,1e-06,5.55,49.69,1456
29,0.3,16,475.2115941265722,8.399193548387096,0.30858806404657935,0.32,265.71,60.721454597648425,1e-06,7.44,62.49,1457
31,0.1,0,0.0,8.446372239747634,1.5086805555555556,0.34,193.44,58.40543888862131,1e-06,6.34,53.55,1458
11,0.3,0,0.0,10.06921587608906,2.492610010077259,0.23,122.74,86.81432755140413,1e-06,41.32,416.06,1459
45,0.1,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,1460
44,0.5,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,1461
20,0.5,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,1462
33,0.4,0,0.0,13.466666666666669,4.274111675126904,0.29,176.67,68.1684713407309,1e-06,3.9,52.52,1463
27,0.2,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1464
30,0.3,0,0.0,11.494274809160304,1.5439882697947211,0.4,358.15,48.270128306749626,1e-06,5.24,60.23,1465
26,0.5,16,475.2115941265722,8.656078860898138,0.2305986696230599,0.37,257.98,52.99656674391285,1e-06,9.13,79.03,1466
24,0.3,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,1467
32,0.4,0,0.0,8.178849144634526,1.5871886120996441,0.37,149.64,54.83263134241416,1e-06,6.43,52.59,1468
24,0.4,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,1469
33,0.2,0,0.0,13.466666666666669,4.274111675126904,0.29,176.67,68.1684713407309,1e-06,3.9,52.52,1470
4,0.3,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,1471
27,0.5,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1472
8,0.4,16,475.2115941265722,8.341394472361808,0.5798770116446421,0.28,213.12,69.7787068433961,1e-06,63.68,531.18,1473
37,0.2,0,0.0,7.717460317460318,1.0589390962671905,0.31,223.5,63.14652992797552,1e-06,6.3,48.62,1474
5,0.3,16,475.2115941265722,11.626351545306669,0.5054034945965054,0.31,151.52,64.68582658029723,1e-06,104.51,1215.07,1475
43,0.1,0,0.0,9.667673716012084,3.873065015479876,0.24,110.49,84.03180726861463,1e-06,3.31,32.0,1476
10,0.2,0,0.0,9.918147995039272,1.7878136200716845,0.25,80.22,82.43557329499998,1e-06,48.38,479.84,1477
46,0.4,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,1478
43,0.1,0,0.0,9.667673716012084,3.873065015479876,0.24,110.49,84.03180726861463,1e-06,3.31,32.0,1479
20,0.2,0,0.0,8.797539149888145,1.7322515212981744,0.29,180.17,68.19801613260007,1e-06,17.88,157.3,1480
21,0.3,0,0.0,7.205066344993969,1.267094017094017,0.39,188.99,51.3980591224308,1e-06,16.58,119.46,1481
11,0.4,0,0.0,10.06921587608906,2.492610010077259,0.23,122.74,86.81432755140413,1e-06,41.32,416.06,1482
29,0.2,16,475.2115941265722,8.399193548387096,0.30858806404657935,0.32,265.71,60.721454597648425,1e-06,7.44,62.49,1483
47,0.5,16,475.2115941265722,8.034749034749035,0.612565445026178,0.29,165.5,68.4920733755569,1e-06,2.59,20.81,1484
27,0.2,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1485
32,0.5,17,477.4088283345463,8.178849144634526,1.5871886120996441,0.37,149.64,54.83263134241416,1e-06,6.43,52.59,1486
34,0.4,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,1487
33,0.1,0,0.0,13.466666666666669,4.274111675126904,0.29,176.67,68.1684713407309,1e-06,3.9,52.52,1488
46,0.2,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,1489
10,0.1,0,0.0,9.918147995039272,1.7878136200716845,0.25,80.22,82.43557329499998,1e-06,48.38,479.84,1490
22,0.1,0,0.0,14.506535947712418,1.165129151291513,0.37,350.29,51.99809952178469,1e-06,6.12,88.78,1491
4,0.4,16,475.2115941265722,13.737459016393442,0.7632268203247774,0.32,208.2,61.54854576393936,1e-06,122.0,1675.97,1492
10,0.3,17,514.4142118699201,9.918147995039272,1.7878136200716845,0.25,80.22,82.43557329499998,1e-06,48.38,479.84,1493
34,0.1,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,1494
19,0.5,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1495
15,0.2,0,0.0,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,1496
1,0.3,0,0.0,11.035052104479632,1.104218191810937,0.28,225.45,69.44730250999262,1e-06,295.56,3261.52,1497
39,0.4,16,475.2115941265722,7.0123022847100165,0.7518796992481203,0.34,120.65,60.15836456850821,1e-06,5.69,39.9,1498
46,0.1,16,475.2115941265722,8.087719298245615,0.7916666666666666,0.3,196.34,65.69453481004203,1e-06,2.85,23.05,1499
19,0.4,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1500
0,0.3,0,0.0,11.610424643230074,1.183623540988984,0.26,134.66,76.90454324234636,1e-06,344.76,4002.81,1501
3,0.2,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1502
24,0.5,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,1503
34,0.1,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,1504
45,0.4,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,1505
13,0.4,17,494.59774238073237,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,1506
11,0.1,0,0.0,10.06921587608906,2.492610010077259,0.23,122.74,86.81432755140413,1e-06,41.32,416.06,1507
38,0.1,0,0.0,9.331887201735357,1.229580573951435,0.32,284.74,60.44003849135297,1e-06,4.61,43.02,1508
34,0.4,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,1509
12,0.2,0,0.0,13.945519147256219,2.6284430552842357,0.29,283.49,66.31603325300857,1e-06,25.33,353.24,1510
32,0.3,0,0.0,8.178849144634526,1.5871886120996441,0.37,149.64,54.83263134241416,1e-06,6.43,52.59,1511
26,0.3,16,475.2115941265722,8.656078860898138,0.2305986696230599,0.37,257.98,52.99656674391285,1e-06,9.13,79.03,1512
26,0.2,16,475.2115941265722,8.656078860898138,0.2305986696230599,0.37,257.98,52.99656674391285,1e-06,9.13,79.03,1513
45,0.4,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,1514
7,0.3,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,1515
18,0.3,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1516
19,0.1,16,475.2115941265722,10.295379537953794,0.9210310965630115,0.31,231.99,62.96966840264663,1e-06,18.18,187.17,1517
24,0.2,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,1518
37,0.1,0,0.0,7.717460317460318,1.0589390962671905,0.31,223.5,63.14652992797552,1e-06,6.3,48.62,1519
18,0.3,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1520
2,0.2,0,0.0,11.279721955896452,1.22021855245749,0.32,347.94,59.770146602351005,1e-06,208.6,2352.95,1521
18,0.1,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1522
27,0.4,16,475.2115941265722,9.8419689119171,0.6255707762557078,0.35,174.46,57.13310764897107,1e-06,7.72,75.98,1523
44,0.1,0,0.0,9.118694362017804,1.1013071895424837,0.32,218.53,61.43168325664003,1e-06,3.37,30.73,1524
18,0.4,0,0.0,13.801438848920863,1.1352189074002326,0.33,488.98,56.93800088979721,1e-06,13.9,191.84,1525
13,0.5,17,494.59774238073237,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,1526
35,0.1,0,0.0,14.52737752161383,2.875,0.32,179.18,62.12196359363937,1e-06,3.47,50.41,1527
29,0.1,16,475.2115941265722,8.399193548387096,0.30858806404657935,0.32,265.71,60.721454597648425,1e-06,7.44,62.49,1528
32,0.4,0,0.0,8.178849144634526,1.5871886120996441,0.37,149.64,54.83263134241416,1e-06,6.43,52.59,1529
24,0.3,16,475.2115941265722,12.061102831594637,0.8876170655567117,0.43,351.57,45.11033178849223,1e-06,6.71,80.93,1530
34,0.1,16,475.2115941265722,10.07421875,0.3687943262411348,0.36,207.89,55.03898639908706,1e-06,5.12,51.58,1531
13,0.1,0,0.0,8.970918704560475,1.1369863013698631,0.32,62.57,66.97061673597811,1e-06,30.26,271.46,1532
3,0.3,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1533
3,0.4,0,0.0,10.774006252791423,1.1125191307009488,0.29,203.96,67.70550377665634,1e-06,179.12,1929.84,1534
7,0.2,16,475.2115941265722,10.291069459757441,0.6692326196776521,0.25,156.68,79.1393280279391,1e-06,54.42,560.04,1535
40,0.5,0,0.0,5.318548387096774,3.4625668449197855,0.26,139.41,76.6780515720738,1e-06,7.44,39.57,1536
45,0.1,0,0.0,14.13173652694611,1.1148936170212767,0.27,213.36,72.13389794498462,1e-06,1.67,23.6,1537
15,0.5,17,489.4842141386783,10.841649694501019,2.0753521126760566,0.29,141.79,69.15070040354958,1e-06,19.64,212.93,1538
